timestamp,scenario,run_id,example_type,imu_angular_z,odom_angular_z,imu_accel_x,imu_accel_y,lidar_front,lidar_left,lidar_front_right,distance_travelled,cmd_linear_x,lidar_right,pos_x,action_label
2026-07-09 11:58:40.964,pillar_wall_good,pill_good_04,positive,0.0266,-0.0,-0.1054,0.7089,65.533,1.247,3.248,0.0,0.1,1.923,-5.7566,approaching_wall
2026-07-09 11:58:41.064,pillar_wall_good,pill_good_04,positive,-0.0032,-0.0,0.0,0.3257,65.533,1.247,3.248,0.0,0.1,1.923,-5.7566,approaching_wall
2026-07-09 11:58:41.164,pillar_wall_good,pill_good_04,positive,-0.0032,-0.0,0.0,0.3257,65.533,1.247,3.248,0.0,0.1,1.923,-5.7566,approaching_wall
2026-07-09 11:58:41.264,pillar_wall_good,pill_good_04,positive,0.0799,0.0,-0.0766,0.2778,65.533,1.237,3.246,0.0,0.1,1.921,-5.7566,approaching_wall
2026-07-09 11:58:41.364,pillar_wall_good,pill_good_04,positive,0.6274,-0.0014,-0.2012,1.0155,65.533,1.24,3.278,0.0036,0.1,1.921,-5.7535,approaching_wall
2026-07-09 11:58:41.464,pillar_wall_good,pill_good_04,positive,0.897,0.0025,-0.3161,-0.6035,65.533,1.229,3.327,0.0118,0.1,1.935,-5.7472,approaching_wall
2026-07-09 11:58:41.564,pillar_wall_good,pill_good_04,positive,0.7894,0.0066,0.1629,0.0192,65.533,1.209,3.401,0.0258,0.1,1.95,-5.7379,approaching_wall
2026-07-09 11:58:41.664,pillar_wall_good,pill_good_04,positive,0.6807,0.0101,0.3161,0.297,65.533,1.201,2.461,0.0406,0.1,2.295,-5.7297,approaching_wall
2026-07-09 11:58:41.764,pillar_wall_good,pill_good_04,positive,0.6487,0.0134,0.3257,-0.7664,9.252,1.184,3.721,0.0609,0.1,2.342,-5.7212,approaching_wall
2026-07-09 11:58:41.864,pillar_wall_good,pill_good_04,positive,1.5404,0.0171,-0.0766,0.0192,7.833,1.151,2.195,0.0822,0.1,2.383,-5.7157,approaching_wall
2026-07-09 11:58:41.964,pillar_wall_good,pill_good_04,positive,0.2301,0.0189,1.4753,1.2742,5.731,1.125,2.101,0.0996,0.1,2.439,-5.7132,approaching_wall
2026-07-09 11:58:42.064,pillar_wall_good,pill_good_04,positive,0.3196,0.029,1.552,0.6227,4.935,1.099,2.142,0.1247,0.1,2.483,-5.7112,approaching_wall
2026-07-09 11:58:42.164,pillar_wall_good,pill_good_04,positive,0.5689,0.0171,1.619,0.6131,4.935,1.099,2.142,0.1458,0.1,2.483,-5.7104,approaching_wall
2026-07-09 11:58:42.264,pillar_wall_good,pill_good_04,positive,0.1353,0.0125,0.6131,-1.0346,4.935,1.099,2.142,0.1683,0.1,2.483,-5.7104,approaching_wall
2026-07-09 11:58:42.364,pillar_wall_good,pill_good_04,positive,0.3015,0.0117,0.0096,0.5461,3.838,1.0,5.062,0.1906,0.1,2.617,-5.7109,approaching_wall
2026-07-09 11:58:42.464,pillar_wall_good,pill_good_04,positive,-0.1214,0.0245,-0.2682,-0.1724,3.931,0.968,5.061,0.2,0.1,2.63,-5.7114,approaching_wall
2026-07-09 11:58:42.564,pillar_wall_good,pill_good_04,positive,-0.1481,0.0178,-0.2778,1.0059,3.795,0.926,5.083,0.2385,0.1,2.659,-5.7136,approaching_wall
2026-07-09 11:58:42.664,pillar_wall_good,pill_good_04,positive,-0.1097,0.0259,0.1245,0.8526,3.483,0.9,5.23,0.2607,0.1,2.715,-5.7152,approaching_wall
2026-07-09 11:58:42.764,pillar_wall_good,pill_good_04,positive,0.0415,0.0219,-0.1054,1.5903,3.221,0.863,5.362,0.2839,0.1,2.759,-5.7167,approaching_wall
2026-07-09 11:58:42.864,pillar_wall_good,pill_good_04,positive,0.1087,0.0216,-0.0383,-0.661,3.044,0.832,5.445,0.3062,0.1,2.793,-5.7183,approaching_wall
2026-07-09 11:58:42.964,pillar_wall_good,pill_good_04,positive,0.0469,0.0143,-0.1054,1.1304,2.932,0.803,5.527,0.3276,0.1,2.821,-5.7205,approaching_wall
2026-07-09 11:58:43.064,pillar_wall_good,pill_good_04,positive,0.0075,0.0161,-0.2491,0.5173,2.531,0.761,5.579,0.3475,0.1,2.852,-5.723,approaching_wall
2026-07-09 11:58:43.164,pillar_wall_good,pill_good_04,positive,0.0341,0.011,-0.1437,0.7377,2.116,0.749,5.644,0.3648,0.1,2.895,-5.7253,approaching_wall
2026-07-09 11:58:43.264,pillar_wall_good,pill_good_04,positive,-0.1161,0.0093,-0.0958,0.6131,2.0,0.725,5.647,0.3808,0.1,2.914,-5.7275,approaching_wall
2026-07-09 11:58:43.364,pillar_wall_good,pill_good_04,positive,-0.277,0.0081,-0.2874,0.2108,1.937,0.693,5.685,0.3956,0.1,2.929,-5.7294,approaching_wall
2026-07-09 11:58:43.464,pillar_wall_good,pill_good_04,positive,-0.082,0.0122,-0.1054,0.8909,1.897,0.68,5.665,0.41,0.1,2.94,-5.731,approaching_wall
2026-07-09 11:58:43.564,pillar_wall_good,pill_good_04,positive,-0.326,0.0092,-0.7951,-0.0958,1.873,0.665,5.65,0.423,0.1,2.962,-5.7322,approaching_wall
2026-07-09 11:58:43.664,pillar_wall_good,pill_good_04,positive,-0.3068,0.0086,-0.0575,-0.0575,1.877,0.642,5.601,0.4355,0.1,2.967,-5.7327,wall_following
2026-07-09 11:58:43.765,pillar_wall_good,pill_good_04,positive,-0.2056,0.0064,-0.0575,0.3545,1.885,0.632,5.543,0.447,0.1,2.98,-5.7324,wall_following
2026-07-09 11:58:43.864,pillar_wall_good,pill_good_04,positive,-0.2567,0.003,-0.3161,0.0575,1.901,0.619,5.473,0.457,0.1,2.971,-5.7317,wall_following
2026-07-09 11:58:43.964,pillar_wall_good,pill_good_04,positive,-0.3665,0.0044,-0.3257,0.3545,1.961,0.603,5.45,0.4671,0.1,2.984,-5.7304,wall_following
2026-07-09 11:58:44.064,pillar_wall_good,pill_good_04,positive,-0.3739,0.0025,-0.2778,0.2203,2.084,0.588,5.362,0.4764,0.1,2.981,-5.7288,wall_following
2026-07-09 11:58:44.164,pillar_wall_good,pill_good_04,positive,-0.1641,0.0025,-0.4503,-0.0287,2.187,0.588,5.326,0.4855,0.1,2.988,-5.7268,wall_following
2026-07-09 11:58:44.264,pillar_wall_good,pill_good_04,positive,-0.4655,0.0011,-0.2012,0.1437,2.983,0.578,5.27,0.4943,0.1,2.993,-5.7245,wall_following
2026-07-09 11:58:44.364,pillar_wall_good,pill_good_04,positive,-0.1566,0.0027,-0.2299,0.0479,3.036,0.565,5.244,0.503,0.1,2.995,-5.7219,wall_following
2026-07-09 11:58:44.464,pillar_wall_good,pill_good_04,positive,-0.3196,0.0007,-0.115,0.3353,3.049,0.553,5.23,0.5115,0.1,3.001,-5.719,wall_following
2026-07-09 11:58:44.564,pillar_wall_good,pill_good_04,positive,-0.1087,0.0005,0.1054,-0.0479,3.036,0.547,5.244,0.5197,0.1,3.01,-5.7157,wall_following
2026-07-09 11:58:44.664,pillar_wall_good,pill_good_04,positive,-0.3643,-0.0012,-0.297,-0.1533,2.526,0.544,5.249,0.5268,0.1,3.011,-5.7123,wall_following
2026-07-09 11:58:44.764,pillar_wall_good,pill_good_04,positive,-0.2162,-0.0007,-0.1533,0.5077,2.22,0.534,5.259,0.5339,0.1,3.029,-5.7084,wall_following
2026-07-09 11:58:44.864,pillar_wall_good,pill_good_04,positive,-0.0373,-0.001,-0.0096,0.115,2.09,0.534,5.272,0.5411,0.1,3.035,-5.7041,wall_following
2026-07-09 11:58:44.964,pillar_wall_good,pill_good_04,positive,-0.1864,-0.0019,-0.1437,0.4694,2.021,0.535,5.272,0.548,0.1,3.035,-5.6996,wall_following
2026-07-09 11:58:45.064,pillar_wall_good,pill_good_04,positive,-0.5593,-0.0035,0.0,-0.1054,1.997,0.516,5.286,0.5543,0.1,3.036,-5.6952,wall_following
2026-07-09 11:58:45.164,pillar_wall_good,pill_good_04,positive,-0.1726,-0.002,-0.2012,0.4598,1.985,0.518,5.268,0.5602,0.1,3.046,-5.6903,wall_following
2026-07-09 11:58:45.264,pillar_wall_good,pill_good_04,positive,-0.1097,-0.0023,-0.2874,0.776,1.96,0.522,5.272,0.5656,0.1,3.051,-5.6857,wall_following
2026-07-09 11:58:45.364,pillar_wall_good,pill_good_04,positive,-0.0575,-0.0029,-0.1724,0.182,1.929,0.515,5.289,0.5717,0.1,3.053,-5.6801,wall_following
2026-07-09 11:58:45.464,pillar_wall_good,pill_good_04,positive,-0.1044,-0.0028,-0.1341,0.3832,1.873,0.5,5.295,0.5774,0.1,3.057,-5.6748,wall_following
2026-07-09 11:58:45.565,pillar_wall_good,pill_good_04,positive,-0.1065,-0.0027,0.2395,0.5844,1.851,0.497,5.305,0.5838,0.1,3.062,-5.6686,wall_following
2026-07-09 11:58:45.664,pillar_wall_good,pill_good_04,positive,-0.1694,-0.0042,-0.1916,0.115,1.836,0.488,5.308,0.5892,0.1,3.059,-5.6631,wall_following
2026-07-09 11:58:45.764,pillar_wall_good,pill_good_04,positive,-0.1886,-0.005,-0.1245,0.6323,1.815,0.493,5.282,0.5949,0.1,3.07,-5.6569,wall_following
2026-07-09 11:58:45.864,pillar_wall_good,pill_good_04,positive,-0.0607,-0.0048,-0.1054,0.2203,1.83,0.491,5.29,0.6001,0.1,3.066,-5.6509,wall_following
2026-07-09 11:58:45.964,pillar_wall_good,pill_good_04,positive,-0.0309,-0.0045,0.0287,0.5844,1.813,0.487,5.303,0.6056,0.1,3.075,-5.6442,wall_following
2026-07-09 11:58:46.064,pillar_wall_good,pill_good_04,positive,-0.1076,-0.0052,-0.2108,0.0,1.801,0.489,5.291,0.6108,0.1,3.075,-5.6378,wall_following
2026-07-09 11:58:46.164,pillar_wall_good,pill_good_04,positive,-0.1087,-0.0039,-0.2874,0.661,1.799,0.491,5.305,0.6155,0.1,3.075,-5.6315,wall_following
2026-07-09 11:58:46.264,pillar_wall_good,pill_good_04,positive,-0.0692,-0.0041,-0.3449,0.2203,1.803,0.489,5.284,0.6204,0.1,3.072,-5.6248,wall_following
2026-07-09 11:58:46.364,pillar_wall_good,pill_good_04,positive,-0.1001,-0.0066,-0.3161,0.1437,1.802,0.484,5.29,0.6252,0.1,3.076,-5.6178,wall_following
2026-07-09 11:58:46.464,pillar_wall_good,pill_good_04,positive,0.032,-0.0037,-0.3832,0.4886,1.818,0.488,5.285,0.6297,0.1,3.086,-5.6111,wall_following
2026-07-09 11:58:46.564,pillar_wall_good,pill_good_04,positive,0.1225,-0.0055,-0.0096,0.1437,1.823,0.488,5.306,0.6344,0.1,3.083,-5.6042,wall_following
2026-07-09 11:58:46.664,pillar_wall_good,pill_good_04,positive,0.0874,-0.0036,-0.1437,0.4311,1.831,0.479,5.287,0.639,0.1,3.087,-5.5975,wall_following
2026-07-09 11:58:46.764,pillar_wall_good,pill_good_04,positive,0.0,-0.0035,-0.3161,0.5269,1.824,0.49,5.295,0.6439,0.1,3.08,-5.5908,wall_following
2026-07-09 11:58:46.864,pillar_wall_good,pill_good_04,positive,0.0117,-0.0039,-0.297,0.6993,1.804,0.483,5.289,0.6491,0.1,3.076,-5.5836,wall_following
2026-07-09 11:58:46.964,pillar_wall_good,pill_good_04,positive,-0.1992,-0.0064,0.1245,0.2778,1.812,0.489,5.291,0.654,0.1,3.093,-5.5767,wall_following
2026-07-09 11:58:47.064,pillar_wall_good,pill_good_04,positive,-0.1055,-0.0064,-0.1916,0.5844,1.836,0.478,5.307,0.6585,0.1,3.079,-5.5702,wall_following
2026-07-09 11:58:47.164,pillar_wall_good,pill_good_04,positive,-0.1598,-0.0075,-0.2682,0.1533,1.831,0.479,5.28,0.6633,0.1,3.09,-5.563,wall_following
2026-07-09 11:58:47.264,pillar_wall_good,pill_good_04,positive,0.0586,-0.0069,-0.2491,0.7089,1.84,0.484,5.281,0.668,0.1,3.082,-5.5559,wall_following
2026-07-09 11:58:47.364,pillar_wall_good,pill_good_04,positive,-0.0383,-0.0063,-0.2682,0.0479,1.846,0.482,5.287,0.6726,0.1,3.083,-5.5488,wall_following
2026-07-09 11:58:47.464,pillar_wall_good,pill_good_04,positive,-0.0085,-0.0058,-0.1245,0.5461,1.88,0.477,5.292,0.6771,0.1,3.085,-5.5418,wall_following
2026-07-09 11:58:47.564,pillar_wall_good,pill_good_04,positive,-0.0895,-0.0046,-0.0958,0.3257,2.009,0.483,5.297,0.6817,0.1,3.079,-5.5347,wall_following
2026-07-09 11:58:47.664,pillar_wall_good,pill_good_04,positive,0.0352,-0.0071,-0.1437,0.4215,2.162,0.478,5.28,0.6867,0.1,3.082,-5.5269,wall_following
2026-07-09 11:58:47.764,pillar_wall_good,pill_good_04,positive,0.017,-0.0044,-0.0862,0.0575,2.662,0.489,5.293,0.691,0.1,3.081,-5.5201,wall_following
2026-07-09 11:58:47.864,pillar_wall_good,pill_good_04,positive,0.1832,-0.0041,-0.1629,0.8047,2.677,0.485,5.295,0.6956,0.1,3.074,-5.5131,wall_following
2026-07-09 11:58:47.964,pillar_wall_good,pill_good_04,positive,-0.0629,-0.0069,-0.0479,0.1724,2.661,0.481,5.279,0.7003,0.1,3.097,-5.5062,wall_following
2026-07-09 11:58:48.064,pillar_wall_good,pill_good_04,positive,-0.0948,-0.0043,-0.2299,0.3832,2.645,0.477,5.288,0.7053,0.1,3.083,-5.4988,wall_following
2026-07-09 11:58:48.164,pillar_wall_good,pill_good_04,positive,-0.0181,-0.0042,-0.1437,0.1724,2.645,0.477,5.287,0.7101,0.1,3.083,-5.4915,wall_following
2026-07-09 11:58:48.264,pillar_wall_good,pill_good_04,positive,-0.1854,-0.0046,0.0287,0.5844,2.642,0.475,5.292,0.715,0.1,3.083,-5.4839,wall_following
2026-07-09 11:58:48.364,pillar_wall_good,pill_good_04,positive,-0.0692,-0.0043,-0.2778,0.1054,2.665,0.477,5.302,0.7195,0.1,3.076,-5.477,wall_following
2026-07-09 11:58:48.464,pillar_wall_good,pill_good_04,positive,-0.0831,-0.0071,-0.3736,0.1916,2.667,0.476,5.296,0.7242,0.1,3.085,-5.4695,wall_following
2026-07-09 11:58:48.564,pillar_wall_good,pill_good_04,positive,0.0959,-0.0041,-0.2012,0.1054,2.652,0.485,5.291,0.7288,0.1,3.079,-5.4623,wall_following
2026-07-09 11:58:48.664,pillar_wall_good,pill_good_04,positive,0.0085,-0.0068,-0.2778,0.5652,2.659,0.476,5.307,0.7335,0.1,3.089,-5.4548,wall_following
2026-07-09 11:58:48.764,pillar_wall_good,pill_good_04,positive,0.0234,-0.0044,0.2299,0.2108,2.66,0.486,5.298,0.7381,0.1,3.082,-5.4474,wall_following
2026-07-09 11:58:48.864,pillar_wall_good,pill_good_04,positive,0.016,-0.0059,-0.0862,0.3449,2.666,0.48,5.31,0.7428,0.1,3.085,-5.44,wall_following
2026-07-09 11:58:48.964,pillar_wall_good,pill_good_04,positive,0.0575,-0.0059,-0.1724,0.6227,2.661,0.472,5.3,0.7474,0.1,3.082,-5.4326,wall_following
2026-07-09 11:58:49.064,pillar_wall_good,pill_good_04,positive,-0.0341,-0.0043,-0.115,0.3257,2.65,0.483,5.316,0.7521,0.1,3.084,-5.4253,wall_following
2026-07-09 11:58:49.164,pillar_wall_good,pill_good_04,positive,-0.1257,-0.0061,-0.1629,-0.0862,2.649,0.48,5.315,0.7569,0.1,3.084,-5.4178,wall_following
2026-07-09 11:58:49.264,pillar_wall_good,pill_good_04,positive,0.115,-0.0055,-0.2203,0.115,2.64,0.478,5.314,0.7612,0.1,3.083,-5.4111,wall_following
2026-07-09 11:58:49.364,pillar_wall_good,pill_good_04,positive,-0.0927,-0.0065,-0.1341,-0.1245,2.649,0.486,5.334,0.7666,0.1,3.088,-5.4031,wall_following
2026-07-09 11:58:49.464,pillar_wall_good,pill_good_04,positive,-0.0937,-0.0045,-0.2203,0.115,2.645,0.477,5.332,0.7714,0.1,3.086,-5.3957,wall_following
2026-07-09 11:58:49.564,pillar_wall_good,pill_good_04,positive,2.6877,-0.0069,0.4982,-1.2837,2.645,0.477,5.337,0.7757,0.1,3.085,-5.3893,wall_following
2026-07-09 11:58:49.664,pillar_wall_good,pill_good_04,positive,0.1257,-0.0043,-0.2012,0.4407,2.665,0.477,5.33,0.7811,0.1,3.089,-5.3808,wall_following
2026-07-09 11:58:49.764,pillar_wall_good,pill_good_04,positive,0.0479,-0.0043,-0.3736,0.4407,2.67,0.465,5.324,0.7853,0.1,3.089,-5.3741,wall_following
2026-07-09 11:58:49.864,pillar_wall_good,pill_good_04,positive,-0.0298,-0.005,-0.1629,0.0766,2.673,0.478,5.332,0.7907,0.1,3.083,-5.3657,wall_following
2026-07-09 11:58:49.964,pillar_wall_good,pill_good_04,positive,0.1353,-0.0059,-0.0192,-0.0192,2.661,0.472,5.324,0.7949,0.1,3.079,-5.359,wall_following
2026-07-09 11:58:50.064,pillar_wall_good,pill_good_04,positive,-0.1289,-0.0051,-0.1916,0.2682,2.667,0.476,5.335,0.7999,0.1,3.081,-5.3511,wall_following
2026-07-09 11:58:50.164,pillar_wall_good,pill_good_04,positive,-0.0245,-0.0045,-0.3353,0.2587,2.677,0.489,5.348,0.8046,0.1,3.09,-5.3435,wall_following
2026-07-09 11:58:50.264,pillar_wall_good,pill_good_04,positive,0.1161,-0.0063,-0.2491,0.5365,2.676,0.488,5.336,0.8097,0.1,3.081,-5.3356,wall_following
2026-07-09 11:58:50.364,pillar_wall_good,pill_good_04,positive,0.0639,-0.007,-0.2874,0.1245,2.667,0.467,5.345,0.8145,0.1,3.089,-5.3281,wall_following
2026-07-09 11:58:50.464,pillar_wall_good,pill_good_04,positive,0.0458,-0.0069,-0.1724,0.3736,2.652,0.479,5.332,0.8194,0.1,3.08,-5.3205,wall_following
2026-07-09 11:58:50.564,pillar_wall_good,pill_good_04,positive,0.0043,-0.006,-0.2682,0.2299,2.644,0.479,5.349,0.8243,0.1,3.091,-5.3129,wall_following
2026-07-09 11:58:50.664,pillar_wall_good,pill_good_04,positive,0.0352,-0.0045,-0.2491,0.2874,2.648,0.475,5.372,0.8291,0.1,3.088,-5.3055,wall_following
2026-07-09 11:58:50.764,pillar_wall_good,pill_good_04,positive,-0.081,-0.0065,-0.2874,0.4503,2.644,0.479,5.366,0.834,0.1,3.083,-5.298,wall_following
2026-07-09 11:58:50.864,pillar_wall_good,pill_good_04,positive,-0.0916,-0.0069,-0.2778,0.1341,2.649,0.473,5.37,0.8389,0.1,3.087,-5.2903,wall_following
2026-07-09 11:58:50.964,pillar_wall_good,pill_good_04,positive,-0.0831,-0.0049,-0.0766,0.6323,2.647,0.476,5.339,0.8438,0.1,3.082,-5.2826,wall_following
2026-07-09 11:58:51.065,pillar_wall_good,pill_good_04,positive,-0.0597,-0.007,0.115,-0.1724,2.659,0.473,5.342,0.8488,0.1,3.086,-5.2746,wall_following
2026-07-09 11:58:51.164,pillar_wall_good,pill_good_04,positive,0.0724,-0.0064,-0.0096,0.8909,2.662,0.482,5.369,0.8533,0.1,3.086,-5.2675,wall_following
2026-07-09 11:58:51.264,pillar_wall_good,pill_good_04,positive,-0.1097,-0.0073,-0.0671,-0.2108,2.65,0.472,5.365,0.8584,0.1,3.081,-5.2594,wall_following
2026-07-09 11:58:51.364,pillar_wall_good,pill_good_04,positive,-0.0426,-0.0071,-0.115,-0.0096,2.65,0.475,5.362,0.8632,0.1,3.088,-5.252,wall_following
2026-07-09 11:58:51.464,pillar_wall_good,pill_good_04,positive,-0.0096,-0.0045,-0.1054,0.1533,2.631,0.476,5.365,0.8678,0.1,3.088,-5.2446,wall_following
2026-07-09 11:58:51.564,pillar_wall_good,pill_good_04,positive,-0.1949,-0.0069,-0.2682,-0.115,2.655,0.472,5.364,0.8728,0.1,3.09,-5.2367,wall_following
2026-07-09 11:58:51.664,pillar_wall_good,pill_good_04,positive,0.0138,-0.0045,-0.0862,-0.0862,2.671,0.476,5.359,0.8774,0.1,3.074,-5.2291,wall_following
2026-07-09 11:58:51.764,pillar_wall_good,pill_good_04,positive,0.1023,-0.0064,0.2108,0.0192,2.676,0.482,5.356,0.8821,0.1,3.091,-5.2214,wall_following
2026-07-09 11:58:51.864,pillar_wall_good,pill_good_04,positive,0.0256,-0.0071,-0.1629,0.2491,2.669,0.491,5.354,0.8868,0.1,3.079,-5.2138,wall_following
2026-07-09 11:58:51.964,pillar_wall_good,pill_good_04,positive,-0.0234,-0.0042,-0.0862,0.4982,2.677,0.472,5.347,0.8916,0.1,3.014,-5.2062,wall_following
2026-07-09 11:58:52.064,pillar_wall_good,pill_good_04,positive,-0.0863,-0.0046,-0.0862,0.2682,2.681,0.475,5.358,0.8963,0.1,2.562,-5.1985,wall_following
2026-07-09 11:58:52.164,pillar_wall_good,pill_good_04,positive,0.0277,-0.0042,-0.1437,0.0479,2.681,0.472,5.348,0.901,0.1,2.415,-5.1909,wall_following
2026-07-09 11:58:52.264,pillar_wall_good,pill_good_04,positive,0.0597,-0.0045,-0.2203,0.2682,2.683,0.475,5.345,0.9059,0.1,2.367,-5.1832,wall_following
2026-07-09 11:58:52.364,pillar_wall_good,pill_good_04,positive,0.0586,-0.0073,-0.1724,0.2299,2.688,0.475,5.355,0.9109,0.1,2.37,-5.1751,wall_following
2026-07-09 11:58:52.464,pillar_wall_good,pill_good_04,positive,0.1076,-0.004,-0.2012,0.7472,2.668,0.469,5.362,0.9155,0.1,2.363,-5.168,wall_following
2026-07-09 11:58:52.564,pillar_wall_good,pill_good_04,positive,0.066,-0.0069,-0.0575,0.7856,2.686,0.475,5.357,0.9204,0.1,2.353,-5.1604,wall_following
2026-07-09 11:58:52.664,pillar_wall_good,pill_good_04,positive,-0.1726,-0.0078,-0.1533,0.2874,2.687,0.48,5.35,0.9253,0.1,2.346,-5.1527,wall_following
2026-07-09 11:58:52.764,pillar_wall_good,pill_good_04,positive,0.0469,-0.0048,-0.0671,0.364,2.698,0.484,5.362,0.9301,0.1,2.344,-5.145,wall_following
2026-07-09 11:58:52.864,pillar_wall_good,pill_good_04,positive,0.0352,-0.0046,0.0383,-0.0575,2.703,0.487,5.336,0.9348,0.1,2.375,-5.1375,wall_following
2026-07-09 11:58:52.964,pillar_wall_good,pill_good_04,positive,0.0533,-0.0044,-0.297,0.0958,2.7,0.48,5.354,0.9397,0.1,2.529,-5.1299,wall_following
2026-07-09 11:58:53.064,pillar_wall_good,pill_good_04,positive,0.2248,-0.0032,0.0958,-0.0096,2.69,0.49,5.342,0.9446,0.1,3.021,-5.1224,wall_following
2026-07-09 11:58:53.164,pillar_wall_good,pill_good_04,positive,0.0266,-0.0055,-0.115,0.3736,2.696,0.479,5.362,0.9498,0.1,3.036,-5.1148,wall_following
2026-07-09 11:58:53.264,pillar_wall_good,pill_good_04,positive,-0.0341,-0.0057,0.0479,0.479,2.698,0.477,5.364,0.9549,0.1,3.043,-5.1072,wall_following
2026-07-09 11:58:53.364,pillar_wall_good,pill_good_04,positive,-0.0607,-0.0041,-0.1916,0.4024,2.698,0.473,5.357,0.96,0.1,2.988,-5.0997,wall_following
2026-07-09 11:58:53.464,pillar_wall_good,pill_good_04,positive,-0.1523,-0.0045,-0.2299,0.2012,2.701,0.475,5.351,0.965,0.1,2.995,-5.0922,wall_following
2026-07-09 11:58:53.564,pillar_wall_good,pill_good_04,positive,0.0053,-0.0044,-0.2491,0.0,2.687,0.472,5.344,0.9702,0.1,3.038,-5.0845,wall_following
2026-07-09 11:58:53.664,pillar_wall_good,pill_good_04,positive,-0.0629,-0.0064,-0.182,0.7472,2.702,0.477,5.342,0.9755,0.1,3.076,-5.0765,wall_following
2026-07-09 11:58:53.765,pillar_wall_good,pill_good_04,positive,-0.0639,-0.0079,-0.3066,-0.0192,2.704,0.484,5.343,0.9803,0.1,3.075,-5.0692,wall_following
2026-07-09 11:58:53.864,pillar_wall_good,pill_good_04,positive,-0.0011,-0.006,0.0383,0.2778,2.693,0.47,5.338,0.985,0.1,3.078,-5.0621,wall_following
2026-07-09 11:58:53.964,pillar_wall_good,pill_good_04,positive,0.0053,-0.007,-0.115,0.4886,2.703,0.476,5.329,0.9902,0.1,3.079,-5.0541,wall_following
2026-07-09 11:58:54.064,pillar_wall_good,pill_good_04,positive,0.1033,-0.0066,-0.0958,0.0479,2.694,0.475,5.329,0.9949,0.1,3.075,-5.047,wall_following
2026-07-09 11:58:54.164,pillar_wall_good,pill_good_04,positive,-0.0618,-0.0067,0.0,-0.3449,2.71,0.482,5.32,0.9998,0.1,3.076,-5.0397,wall_following
2026-07-09 11:58:54.264,pillar_wall_good,pill_good_04,positive,0.0905,-0.0062,-0.0479,0.5365,2.723,0.478,5.325,1.0051,0.1,3.081,-5.0318,wall_following
2026-07-09 11:58:54.364,pillar_wall_good,pill_good_04,positive,-0.033,-0.0043,-0.2108,0.2108,2.712,0.474,5.327,1.01,0.1,3.076,-5.0244,wall_following
2026-07-09 11:58:54.464,pillar_wall_good,pill_good_04,positive,0.0053,-0.0065,-0.1437,0.2874,2.725,0.473,5.31,1.0152,0.1,3.075,-5.0166,wall_following
2026-07-09 11:58:54.564,pillar_wall_good,pill_good_04,positive,0.0043,-0.0065,-0.0671,0.8335,2.73,0.481,5.321,1.0204,0.1,3.078,-5.0087,wall_following
2026-07-09 11:58:54.664,pillar_wall_good,pill_good_04,positive,0.0064,-0.0064,0.0096,0.7664,2.756,0.472,5.295,1.0253,0.1,3.086,-5.0013,wall_following
2026-07-09 11:58:54.764,pillar_wall_good,pill_good_04,positive,-0.1523,-0.0052,-0.3066,0.2874,2.767,0.479,5.299,1.0303,0.1,3.073,-4.9937,wall_following
2026-07-09 11:58:54.864,pillar_wall_good,pill_good_04,positive,0.0277,-0.0044,-0.1629,0.5077,2.778,0.477,5.284,1.0352,0.1,3.083,-4.9861,wall_following
2026-07-09 11:58:54.964,pillar_wall_good,pill_good_04,positive,0.0064,-0.0048,0.115,0.479,2.778,0.485,5.275,1.0402,0.1,3.083,-4.9786,wall_following
2026-07-09 11:58:55.064,pillar_wall_good,pill_good_04,positive,-0.0011,-0.007,0.1054,0.4982,2.79,0.468,5.267,1.0452,0.1,3.075,-4.971,wall_following
2026-07-09 11:58:55.164,pillar_wall_good,pill_good_04,positive,-0.0128,-0.0065,0.0192,0.3449,2.788,0.481,5.246,1.0497,0.1,3.072,-4.9642,wall_following
2026-07-09 11:58:55.264,pillar_wall_good,pill_good_04,positive,0.0458,-0.0044,0.0,0.297,2.808,0.48,5.254,1.0546,0.1,3.079,-4.9568,wall_following
2026-07-09 11:58:55.364,pillar_wall_good,pill_good_04,positive,0.0447,-0.0039,0.0096,1.0251,2.809,0.475,5.236,1.0601,0.1,3.072,-4.9486,wall_following
2026-07-09 11:58:55.464,pillar_wall_good,pill_good_04,positive,-0.082,-0.0068,-0.0383,-0.182,2.816,0.474,5.226,1.0652,0.1,3.076,-4.9409,wall_following
2026-07-09 11:58:55.564,pillar_wall_good,pill_good_04,positive,0.1289,-0.006,-0.0766,0.3832,2.813,0.471,5.211,1.0702,0.1,3.073,-4.9334,wall_following
2026-07-09 11:58:55.664,pillar_wall_good,pill_good_04,positive,-0.0373,-0.0043,-0.0287,0.8335,2.809,0.477,5.202,1.0753,0.1,3.066,-4.9257,wall_following
2026-07-09 11:58:55.764,pillar_wall_good,pill_good_04,positive,-0.1523,-0.0075,-0.0575,0.2012,2.813,0.473,5.217,1.0799,0.1,3.078,-4.9186,wall_following
2026-07-09 11:58:55.864,pillar_wall_good,pill_good_04,positive,0.0788,-0.0044,-0.1054,0.4694,2.826,0.479,5.208,1.0848,0.1,3.083,-4.9111,wall_following
2026-07-09 11:58:55.964,pillar_wall_good,pill_good_04,positive,0.0224,-0.0046,-0.1341,0.4119,2.823,0.476,5.186,1.0898,0.1,3.072,-4.9036,wall_following
