timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,imu_accel_y,odom_angular_z,lidar_left,lidar_right,lidar_front,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,action_label
2026-07-09 11:57:02.164,pillar_wall_good,pill_good_03,positive,0.0,-0.1533,0.479,-0.0068,0.497,2.997,6.446,1.2015,0.1,4.498,-4.7525,wall_following
2026-07-09 11:57:02.264,pillar_wall_good,pill_good_03,positive,-0.0181,-0.3545,0.2299,-0.0039,0.496,3.005,6.484,1.2068,0.1,4.495,-4.7451,wall_following
2026-07-09 11:57:02.364,pillar_wall_good,pill_good_03,positive,-0.0021,0.2587,0.6514,-0.0051,0.494,3.004,6.415,1.2122,0.1,4.49,-4.7375,wall_following
2026-07-09 11:57:02.464,pillar_wall_good,pill_good_03,positive,-0.0128,-0.0766,-0.297,-0.0053,0.501,3.012,6.441,1.2179,0.1,4.491,-4.7297,wall_following
2026-07-09 11:57:02.564,pillar_wall_good,pill_good_03,positive,-0.0724,-0.0192,0.7089,-0.0023,0.502,3.002,6.436,1.2232,0.1,4.491,-4.7224,wall_following
2026-07-09 11:57:02.664,pillar_wall_good,pill_good_03,positive,-0.0479,-0.1437,0.5844,-0.0041,0.494,3.008,7.798,1.2286,0.1,4.491,-4.7149,wall_following
2026-07-09 11:57:02.764,pillar_wall_good,pill_good_03,positive,-0.0756,-0.0958,0.3353,-0.0042,0.496,3.008,7.774,1.2326,0.1,4.49,-4.7093,wall_following
2026-07-09 11:57:02.864,pillar_wall_good,pill_good_03,positive,0.0362,0.0671,0.6706,-0.0058,0.494,3.004,7.795,1.2389,0.1,4.482,-4.7003,wall_following
2026-07-09 11:57:02.964,pillar_wall_good,pill_good_03,positive,0.1704,0.0671,-0.3545,-0.0054,0.501,3.001,7.789,1.2442,0.1,4.481,-4.6929,wall_following
2026-07-09 11:57:03.063,pillar_wall_good,pill_good_03,positive,0.1747,0.1724,0.6514,-0.0043,0.493,3.011,7.791,1.2499,0.1,4.474,-4.685,wall_following
2026-07-09 11:57:03.164,pillar_wall_good,pill_good_03,positive,-0.0394,-0.0575,0.6514,-0.005,0.498,3.006,7.745,1.2553,0.1,4.468,-4.6776,wall_following
2026-07-09 11:57:03.264,pillar_wall_good,pill_good_03,positive,-0.179,-0.0766,0.2395,-0.0039,0.489,3.001,7.739,1.2604,0.1,4.475,-4.6706,wall_following
2026-07-09 11:57:03.364,pillar_wall_good,pill_good_03,positive,-0.0756,-0.2108,0.1916,-0.0038,0.502,3.008,7.708,1.2656,0.1,4.476,-4.6635,wall_following
2026-07-09 11:57:03.464,pillar_wall_good,pill_good_03,positive,-0.0511,-0.0958,0.5652,-0.0044,0.488,3.001,7.723,1.271,0.1,4.453,-4.656,wall_following
2026-07-09 11:57:03.564,pillar_wall_good,pill_good_03,positive,-0.0096,-0.2012,0.0287,-0.0051,0.489,3.004,7.709,1.2767,0.1,4.459,-4.6482,wall_following
2026-07-09 11:57:03.664,pillar_wall_good,pill_good_03,positive,-0.0202,-0.0862,0.8335,-0.005,0.49,3.009,7.693,1.2821,0.1,4.451,-4.6408,wall_following
2026-07-09 11:57:03.764,pillar_wall_good,pill_good_03,positive,0.0469,-0.115,0.5077,-0.0035,0.5,3.009,7.67,1.2877,0.1,4.449,-4.6331,wall_following
2026-07-09 11:57:03.864,pillar_wall_good,pill_good_03,positive,0.0352,-0.3449,-0.0479,-0.0056,0.487,3.003,7.69,1.2929,0.1,4.455,-4.626,wall_following
2026-07-09 11:57:03.964,pillar_wall_good,pill_good_03,positive,0.1257,0.0,0.4886,-0.0045,0.5,3.004,7.663,1.2983,0.1,4.446,-4.6186,wall_following
2026-07-09 11:57:04.064,pillar_wall_good,pill_good_03,positive,-0.0362,0.0096,0.7185,-0.0043,0.494,3.005,7.654,1.3041,0.1,4.439,-4.6108,wall_following
2026-07-09 11:57:04.164,pillar_wall_good,pill_good_03,positive,-0.0064,-0.2395,0.2108,-0.0049,0.5,3.01,7.682,1.3094,0.1,4.443,-4.6038,wall_following
2026-07-09 11:57:04.264,pillar_wall_good,pill_good_03,positive,-0.1268,-0.1437,0.661,-0.005,0.491,3.007,4.81,1.3149,0.1,4.438,-4.5964,wall_following
2026-07-09 11:57:04.364,pillar_wall_good,pill_good_03,positive,-0.0437,-0.1724,0.0096,-0.0039,0.49,3.008,7.658,1.3205,0.1,4.431,-4.5887,wall_following
2026-07-09 11:57:04.464,pillar_wall_good,pill_good_03,positive,-0.1502,0.2395,0.3161,-0.0032,0.488,3.01,4.858,1.3259,0.1,4.413,-4.5814,wall_following
2026-07-09 11:57:04.563,pillar_wall_good,pill_good_03,positive,-0.0629,-0.3353,-0.0958,-0.0034,0.493,3.012,7.652,1.3313,0.1,4.411,-4.574,wall_following
2026-07-09 11:57:04.664,pillar_wall_good,pill_good_03,positive,-0.0426,-0.0575,0.4598,-0.0028,0.493,3.003,4.791,1.3365,0.1,4.422,-4.567,wall_following
2026-07-09 11:57:04.764,pillar_wall_good,pill_good_03,positive,-0.1108,-0.297,-0.0862,-0.0038,0.493,3.007,4.89,1.3415,0.1,4.421,-4.5602,wall_following
2026-07-09 11:57:04.863,pillar_wall_good,pill_good_03,positive,-0.1236,-0.297,0.6514,-0.0056,0.491,3.004,4.904,1.3475,0.1,4.415,-4.552,wall_following
2026-07-09 11:57:04.964,pillar_wall_good,pill_good_03,positive,-0.0426,0.0287,0.2682,-0.0034,0.503,3.0,4.896,1.353,0.1,4.409,-4.5446,wall_following
2026-07-09 11:57:05.063,pillar_wall_good,pill_good_03,positive,0.0107,-0.2203,0.115,-0.0043,0.502,3.003,4.949,1.3582,0.1,4.39,-4.5373,wall_following
2026-07-09 11:57:05.164,pillar_wall_good,pill_good_03,positive,0.1928,-0.1916,0.2203,-0.0053,0.5,3.01,65.533,1.3635,0.1,4.393,-4.53,wall_following
2026-07-09 11:57:05.264,pillar_wall_good,pill_good_03,positive,0.0842,-0.0958,0.2682,-0.0038,0.488,3.006,65.533,1.3688,0.1,4.391,-4.5228,wall_following
2026-07-09 11:57:05.364,pillar_wall_good,pill_good_03,positive,0.1587,-0.2203,0.1629,-0.0048,0.494,3.001,65.533,1.3739,0.1,4.386,-4.5158,wall_following
2026-07-09 11:57:05.463,pillar_wall_good,pill_good_03,positive,-0.1044,-0.1916,0.1437,-0.0051,0.49,3.001,65.533,1.3797,0.1,4.389,-4.5081,wall_following
2026-07-09 11:57:05.564,pillar_wall_good,pill_good_03,positive,-0.0032,-0.0383,-0.1533,-0.0034,0.497,3.0,65.533,1.3851,0.1,4.383,-4.5008,wall_following
2026-07-09 11:57:05.664,pillar_wall_good,pill_good_03,positive,-0.0788,-0.0383,0.2778,-0.0035,0.495,2.997,65.533,1.3905,0.1,4.366,-4.4935,wall_following
2026-07-09 11:57:05.763,pillar_wall_good,pill_good_03,positive,-0.082,0.0383,0.776,-0.0061,0.489,2.988,65.533,1.396,0.1,4.375,-4.4862,wall_following
2026-07-09 11:57:05.864,pillar_wall_good,pill_good_03,positive,-0.1012,0.0192,-0.0096,-0.0041,0.5,2.992,65.533,1.4012,0.1,4.368,-4.479,wall_following
2026-07-09 11:57:05.964,pillar_wall_good,pill_good_03,positive,-0.0543,-0.3545,0.0,-0.0064,0.497,2.145,5.172,1.4061,0.1,4.366,-4.4721,wall_following
2026-07-09 11:57:06.064,pillar_wall_good,pill_good_03,positive,0.0362,-0.2587,0.4119,-0.0061,0.504,1.746,5.176,1.4113,0.1,4.356,-4.4649,wall_following
2026-07-09 11:57:06.164,pillar_wall_good,pill_good_03,positive,0.017,-0.297,0.6227,-0.0043,0.494,1.708,5.22,1.4164,0.1,4.352,-4.4578,wall_following
2026-07-09 11:57:06.264,pillar_wall_good,pill_good_03,positive,0.1747,-0.0287,0.2874,-0.0054,0.508,1.703,65.533,1.4217,0.1,4.361,-4.4505,wall_following
2026-07-09 11:57:06.364,pillar_wall_good,pill_good_03,positive,-0.13,0.2395,0.5556,-0.0046,0.454,1.702,65.533,1.4274,0.1,4.36,-4.4428,wall_following
2026-07-09 11:57:06.464,pillar_wall_good,pill_good_03,positive,-0.277,-0.3353,-0.0479,-0.0041,0.331,1.704,65.533,1.4323,0.05,4.341,-4.4361,obstacle_detected
2026-07-09 11:57:06.563,pillar_wall_good,pill_good_03,positive,0.0394,-0.1629,1.5616,-0.0018,0.336,1.704,65.533,1.4362,0.05,4.361,-4.4307,obstacle_detected
2026-07-09 11:57:06.664,pillar_wall_good,pill_good_03,positive,0.0682,-0.2203,0.297,-0.0016,0.339,1.694,5.184,1.4382,0.05,4.359,-4.4279,obstacle_detected
2026-07-09 11:57:06.764,pillar_wall_good,pill_good_03,positive,0.0053,0.1245,0.2587,-0.0019,0.34,1.702,65.533,1.4403,0.05,4.351,-4.4251,obstacle_detected
2026-07-09 11:57:06.864,pillar_wall_good,pill_good_03,positive,0.1289,0.1054,0.4982,-0.0021,0.35,1.7,65.533,1.4437,0.05,4.363,-4.4206,obstacle_detected
2026-07-09 11:57:06.964,pillar_wall_good,pill_good_03,positive,-0.3441,0.0862,0.8718,-0.0036,0.333,1.704,65.533,1.4466,0.08,4.372,-4.4167,obstacle_avoidance
2026-07-09 11:57:07.064,pillar_wall_good,pill_good_03,positive,-1.3358,0.0479,-0.4311,-0.0094,0.338,1.693,65.533,1.4503,0.08,4.363,-4.4116,obstacle_avoidance
2026-07-09 11:57:07.163,pillar_wall_good,pill_good_03,positive,-1.2911,-0.1724,-0.0671,-0.0081,0.332,1.694,5.259,1.4539,0.08,4.338,-4.4051,obstacle_avoidance
2026-07-09 11:57:07.264,pillar_wall_good,pill_good_03,positive,-1.0312,0.0287,-0.364,-0.0175,0.354,1.686,5.34,1.4564,0.08,4.321,-4.3979,obstacle_avoidance
2026-07-09 11:57:07.363,pillar_wall_good,pill_good_03,positive,-0.9119,-0.4982,-0.3066,-0.0233,0.361,1.68,5.355,1.4564,0.08,4.295,-4.3914,obstacle_avoidance
2026-07-09 11:57:07.464,pillar_wall_good,pill_good_03,positive,-0.6658,-0.1724,0.1724,-0.0286,0.382,1.656,5.344,1.4538,0.08,4.265,-4.3866,obstacle_avoidance
2026-07-09 11:57:07.564,pillar_wall_good,pill_good_03,positive,-0.5497,-0.4694,0.182,-0.0344,0.41,1.624,65.533,1.4467,0.08,4.226,-4.3828,obstacle_avoidance
2026-07-09 11:57:07.664,pillar_wall_good,pill_good_03,positive,-0.4336,-0.4311,0.0958,-0.0271,0.429,1.608,65.533,1.4369,0.08,4.17,-4.3822,obstacle_avoidance
2026-07-09 11:57:07.764,pillar_wall_good,pill_good_03,positive,-0.0575,0.1437,2.2417,-0.0231,0.467,1.56,65.533,1.424,0.08,4.109,-4.3839,obstacle_avoidance
2026-07-09 11:57:07.864,pillar_wall_good,pill_good_03,positive,-0.212,-0.1245,1.5232,-0.0298,0.499,1.522,65.533,1.4103,0.08,4.044,-4.3867,obstacle_avoidance
2026-07-09 11:57:07.964,pillar_wall_good,pill_good_03,positive,-0.0234,0.0958,-0.843,-0.0403,0.537,1.484,65.533,1.3962,0.08,3.982,-4.3911,obstacle_avoidance
2026-07-09 11:57:08.064,pillar_wall_good,pill_good_03,positive,0.0234,0.0383,0.0671,-0.038,0.575,1.462,65.533,1.381,0.08,3.9,-4.3972,obstacle_avoidance
2026-07-09 11:57:08.163,pillar_wall_good,pill_good_03,positive,0.0309,-0.1437,0.3736,-0.037,0.605,1.42,52.958,1.3641,0.08,3.851,-4.4049,obstacle_avoidance
2026-07-09 11:57:08.264,pillar_wall_good,pill_good_03,positive,0.0021,-0.0766,-0.0862,-0.0406,0.633,1.381,52.942,1.3485,0.08,3.781,-4.4129,obstacle_avoidance
2026-07-09 11:57:08.364,pillar_wall_good,pill_good_03,positive,0.0021,-0.0862,-1.5903,-0.0384,0.676,1.346,65.533,1.3315,0.08,3.725,-4.4223,obstacle_avoidance
2026-07-09 11:57:08.464,pillar_wall_good,pill_good_03,positive,-0.0543,-0.364,-0.1054,-0.0248,0.714,1.313,65.533,1.3142,0.08,3.677,-4.4325,obstacle_avoidance
2026-07-09 11:57:08.564,pillar_wall_good,pill_good_03,positive,-0.0011,-0.2012,1.6286,-0.0437,0.748,1.281,65.533,1.296,0.08,3.622,-4.4439,obstacle_avoidance
2026-07-09 11:57:08.664,pillar_wall_good,pill_good_03,positive,0.033,0.1724,1.1975,-0.028,0.78,1.241,65.533,1.2779,0.08,3.578,-4.4559,obstacle_avoidance
2026-07-09 11:57:08.764,pillar_wall_good,pill_good_03,positive,-0.0138,-0.0671,0.3353,-0.0277,0.818,1.209,65.533,1.2593,0.08,3.53,-4.4688,obstacle_avoidance
2026-07-09 11:57:08.864,pillar_wall_good,pill_good_03,positive,0.0937,-0.2395,1.3604,-0.035,0.855,1.173,65.533,1.2388,0.08,3.49,-4.4836,obstacle_avoidance
2026-07-09 11:57:08.964,pillar_wall_good,pill_good_03,positive,0.0927,-0.2203,1.4179,-0.0248,0.891,1.135,65.533,1.2196,0.08,3.442,-4.498,obstacle_avoidance
2026-07-09 11:57:09.064,pillar_wall_good,pill_good_03,positive,-0.0192,-0.4407,1.4274,-0.0421,0.927,1.093,65.533,1.1997,0.08,3.412,-4.5134,obstacle_avoidance
2026-07-09 11:57:09.165,pillar_wall_good,pill_good_03,positive,-0.0085,0.0766,1.1209,-0.0424,0.964,1.064,65.533,1.1796,0.08,3.436,-4.5294,obstacle_avoidance
2026-07-09 11:57:09.264,pillar_wall_good,pill_good_03,positive,-0.0511,-0.3161,1.3221,-0.041,1.014,1.024,65.533,1.1615,0.08,3.474,-4.5442,obstacle_avoidance
2026-07-09 11:57:09.364,pillar_wall_good,pill_good_03,positive,-0.0224,-0.0862,0.4598,-0.0286,1.049,0.989,65.533,1.14,0.08,3.427,-4.5622,obstacle_avoidance
2026-07-09 11:57:09.464,pillar_wall_good,pill_good_03,positive,0.0511,0.2108,0.7089,-0.039,1.101,0.936,65.533,1.119,0.08,3.471,-4.5802,wall_reacquired
2026-07-09 11:57:09.564,pillar_wall_good,pill_good_03,positive,0.1204,-0.0766,0.8526,-0.0216,1.287,0.912,65.533,1.0997,0.08,3.522,-4.5971,wall_reacquired
2026-07-09 11:57:09.663,pillar_wall_good,pill_good_03,positive,0.0671,0.3066,0.3832,-0.0256,1.317,0.879,65.533,1.0826,0.08,3.504,-4.6123,wall_reacquired
2026-07-09 11:57:09.764,pillar_wall_good,pill_good_03,positive,0.3185,-0.0287,0.6706,-0.0227,1.336,0.854,65.533,1.0696,0.08,3.486,-4.6239,wall_reacquired
2026-07-09 11:57:09.863,pillar_wall_good,pill_good_03,positive,0.4005,0.0862,0.364,-0.0099,1.355,0.839,5.508,1.06,0.08,3.487,-4.6325,wall_reacquired
2026-07-09 11:57:09.963,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.012,1.38,0.827,5.509,1.0532,0.08,3.483,-4.6385,wall_reacquired
2026-07-09 11:57:10.064,pillar_wall_good,pill_good_03,positive,1.2911,0.4407,0.0192,-0.0072,1.384,0.817,5.483,1.0493,0.08,3.476,-4.6419,wall_reacquired
2026-07-09 11:57:10.164,pillar_wall_good,pill_good_03,positive,2.0677,0.1629,0.2874,-0.0018,1.386,0.822,5.529,1.0476,0.08,3.447,-4.6432,wall_reacquired
2026-07-09 11:57:10.264,pillar_wall_good,pill_good_03,positive,1.8919,0.4119,0.4407,0.0006,1.383,0.818,65.533,1.0475,0.08,3.369,-4.6429,wall_reacquired
2026-07-09 11:57:10.363,pillar_wall_good,pill_good_03,positive,1.861,0.2587,-0.2203,0.0031,1.373,0.807,65.533,1.0494,0.08,3.302,-4.6406,wall_reacquired
2026-07-09 11:57:10.464,pillar_wall_good,pill_good_03,positive,1.4754,0.5748,-0.3449,0.0072,1.38,0.812,65.533,1.055,0.08,3.234,-4.6345,wall_reacquired
2026-07-09 11:57:10.563,pillar_wall_good,pill_good_03,positive,0.9246,0.5077,-0.6323,0.0132,1.344,0.831,65.533,1.0673,0.08,3.198,-4.6217,wall_reacquired
2026-07-09 11:57:10.664,pillar_wall_good,pill_good_03,positive,0.8053,0.4886,0.2395,0.0123,1.174,1.269,65.533,1.0839,0.08,3.168,-4.6048,wall_reacquired
2026-07-09 11:57:10.764,pillar_wall_good,pill_good_03,positive,0.751,-0.0958,0.7377,0.0168,1.145,2.184,65.533,1.1034,0.08,3.228,-4.5852,wall_reacquired
2026-07-09 11:57:10.864,pillar_wall_good,pill_good_03,positive,0.3643,0.7377,0.7089,0.0203,1.111,1.351,65.533,1.1237,0.08,3.324,-4.565,wall_reacquired
2026-07-09 11:57:10.964,pillar_wall_good,pill_good_03,positive,0.1481,-0.1724,-0.3066,0.011,1.084,2.233,65.533,1.1429,0.1,3.403,-4.546,approaching_wall
2026-07-09 11:57:11.063,pillar_wall_good,pill_good_03,positive,0.1417,0.0575,-0.2778,0.0144,1.063,2.269,65.533,1.1648,0.1,3.483,-4.5243,approaching_wall
2026-07-09 11:57:11.164,pillar_wall_good,pill_good_03,positive,0.0575,0.2395,-0.9772,0.0276,1.029,2.305,65.533,1.1881,0.1,3.562,-4.5012,approaching_wall
2026-07-09 11:57:11.263,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,0.0206,1.002,2.341,65.533,1.2131,0.1,3.654,-4.4765,approaching_wall
2026-07-09 11:57:11.364,pillar_wall_good,pill_good_03,positive,0.0575,0.364,-0.0287,0.0233,0.968,2.375,10.09,1.2365,0.1,3.747,-4.4535,approaching_wall
2026-07-09 11:57:11.463,pillar_wall_good,pill_good_03,positive,0.0053,-0.3736,-0.2874,0.0241,0.946,2.193,5.772,1.2584,0.1,3.849,-4.4321,approaching_wall
2026-07-09 11:57:11.563,pillar_wall_good,pill_good_03,positive,0.0011,-0.2682,0.0862,0.0148,0.915,2.449,10.028,1.2821,0.1,3.945,-4.409,approaching_wall
2026-07-09 11:57:11.663,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,0.019,0.885,2.489,7.01,1.305,0.1,4.051,-4.3867,approaching_wall
2026-07-09 11:57:11.764,pillar_wall_good,pill_good_03,positive,-0.0043,0.0862,0.182,0.0171,0.91,2.522,5.595,1.3276,0.1,4.146,-4.3648,approaching_wall
2026-07-09 11:57:11.863,pillar_wall_good,pill_good_03,positive,-0.1225,-0.1629,-0.3257,0.0225,0.929,2.549,5.589,1.3506,0.1,4.22,-4.3427,approaching_wall
2026-07-09 11:57:11.964,pillar_wall_good,pill_good_03,positive,-0.0075,-0.0671,0.7472,0.024,0.93,2.589,5.552,1.3734,0.1,4.247,-4.3208,approaching_wall
2026-07-09 11:57:12.064,pillar_wall_good,pill_good_03,positive,-0.0064,0.0287,0.5269,0.0232,0.906,2.611,5.54,1.3957,0.1,4.296,-4.2995,approaching_wall
2026-07-09 11:57:12.164,pillar_wall_good,pill_good_03,positive,-0.082,0.182,0.6993,0.0246,0.88,2.647,5.541,1.4167,0.1,4.337,-4.2795,approaching_wall
2026-07-09 11:57:12.264,pillar_wall_good,pill_good_03,positive,0.0128,0.0096,0.9293,0.0156,0.843,2.676,5.533,1.4393,0.1,4.357,-4.2582,approaching_wall
2026-07-09 11:57:12.364,pillar_wall_good,pill_good_03,positive,-0.0778,0.364,0.0,0.0227,0.821,2.702,5.525,1.4604,0.1,4.354,-4.2383,approaching_wall
2026-07-09 11:57:12.464,pillar_wall_good,pill_good_03,positive,-0.1246,0.0096,0.364,0.0127,0.78,2.737,5.514,1.4795,0.1,4.352,-4.2204,approaching_wall
2026-07-09 11:57:12.563,pillar_wall_good,pill_good_03,positive,-0.1225,0.1245,0.6993,0.0131,0.758,2.77,5.503,1.497,0.1,4.334,-4.204,approaching_wall
2026-07-09 11:57:12.663,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,0.0148,0.738,2.787,5.47,1.5132,0.1,4.385,-4.1888,approaching_wall
2026-07-09 11:57:12.763,pillar_wall_good,pill_good_03,positive,-0.1768,0.2108,0.9484,0.0149,0.714,2.802,5.44,1.5283,0.1,4.348,-4.1746,approaching_wall
2026-07-09 11:57:12.864,pillar_wall_good,pill_good_03,positive,-0.0905,-0.1341,0.5269,0.0121,0.691,2.424,5.426,1.5426,0.1,4.328,-4.1611,approaching_wall
2026-07-09 11:57:12.964,pillar_wall_good,pill_good_03,positive,-0.2386,-0.0575,-0.0862,0.011,0.669,2.206,5.317,1.5558,0.1,4.31,-4.1486,approaching_wall
2026-07-09 11:57:13.064,pillar_wall_good,pill_good_03,positive,-0.1917,-0.1629,0.3066,0.0089,0.662,2.848,5.267,1.5684,0.1,4.3,-4.1366,approaching_wall
2026-07-09 11:57:13.163,pillar_wall_good,pill_good_03,positive,-0.2184,-0.0192,0.776,0.0038,0.642,2.885,5.189,1.5802,0.1,4.3,-4.1253,wall_following
2026-07-09 11:57:13.263,pillar_wall_good,pill_good_03,positive,-0.2439,-0.3928,0.776,0.0059,0.626,2.892,5.17,1.5913,0.1,4.291,-4.1146,wall_following
2026-07-09 11:57:13.364,pillar_wall_good,pill_good_03,positive,-0.2439,-0.0862,0.479,0.0067,0.614,2.908,5.069,1.6022,0.1,4.28,-4.1041,wall_following
2026-07-09 11:57:13.464,pillar_wall_good,pill_good_03,positive,-0.2482,-0.1341,0.4694,0.0036,0.604,2.921,4.862,1.6122,0.1,4.267,-4.0943,wall_following
2026-07-09 11:57:13.563,pillar_wall_good,pill_good_03,positive,-0.1992,-0.2299,0.2491,0.0043,0.596,2.938,4.747,1.6224,0.1,4.263,-4.0843,wall_following
2026-07-09 11:57:13.663,pillar_wall_good,pill_good_03,positive,-0.3579,-0.2012,0.364,0.0024,0.59,2.952,4.677,1.6322,0.1,4.258,-4.0746,wall_following
2026-07-09 11:57:13.763,pillar_wall_good,pill_good_03,positive,-0.3217,-0.3161,0.182,0.0025,0.587,2.96,4.607,1.6411,0.1,4.255,-4.0658,wall_following
2026-07-09 11:57:13.864,pillar_wall_good,pill_good_03,positive,-0.2407,-0.1054,0.0383,0.002,0.577,2.961,4.546,1.65,0.1,4.221,-4.0568,wall_following
2026-07-09 11:57:13.964,pillar_wall_good,pill_good_03,positive,-0.2173,0.3161,0.776,0.0011,0.568,2.964,4.482,1.6587,0.1,4.229,-4.048,wall_following
2026-07-09 11:57:14.064,pillar_wall_good,pill_good_03,positive,-0.2557,-0.0671,0.4215,-0.0002,0.55,2.974,4.335,1.6666,0.1,4.212,-4.04,wall_following
2026-07-09 11:57:14.164,pillar_wall_good,pill_good_03,positive,-0.2855,-0.115,0.364,-0.0014,0.558,2.983,4.261,1.6737,0.1,4.197,-4.0326,wall_following
2026-07-09 11:57:14.264,pillar_wall_good,pill_good_03,positive,-0.2429,-0.0766,0.4982,-0.0009,0.547,2.98,4.29,1.6808,0.1,4.192,-4.0252,wall_following
2026-07-09 11:57:14.363,pillar_wall_good,pill_good_03,positive,-0.261,-0.1533,0.4215,-0.0016,0.542,2.989,4.275,1.6881,0.1,4.187,-4.0175,wall_following
2026-07-09 11:57:14.463,pillar_wall_good,pill_good_03,positive,-0.0799,-0.0766,0.3257,-0.0011,0.531,2.992,4.241,1.6957,0.1,4.172,-4.0095,wall_following
2026-07-09 11:57:14.564,pillar_wall_good,pill_good_03,positive,-0.2493,0.0575,0.5173,-0.0023,0.535,2.992,4.187,1.7028,0.1,4.157,-4.002,wall_following
2026-07-09 11:57:14.664,pillar_wall_good,pill_good_03,positive,-0.1736,-0.1916,-0.4311,-0.0018,0.525,3.001,4.194,1.7092,0.1,4.163,-3.9951,wall_following
2026-07-09 11:57:14.764,pillar_wall_good,pill_good_03,positive,-0.0937,-0.0958,0.776,-0.0024,0.533,3.002,4.18,1.7154,0.1,4.132,-3.9885,wall_following
2026-07-09 11:57:14.864,pillar_wall_good,pill_good_03,positive,-0.0202,-0.0958,0.9197,-0.003,0.522,3.009,4.176,1.7222,0.1,4.124,-3.9812,wall_following
2026-07-09 11:57:14.963,pillar_wall_good,pill_good_03,positive,-0.1577,-0.1629,0.9867,-0.0032,0.526,3.02,4.165,1.7285,0.1,4.137,-3.9744,wall_following
2026-07-09 11:57:15.064,pillar_wall_good,pill_good_03,positive,-0.1278,0.0575,-0.115,-0.0044,0.504,3.006,4.154,1.7348,0.1,4.067,-3.9675,wall_following
2026-07-09 11:57:15.164,pillar_wall_good,pill_good_03,positive,-0.2109,-0.1724,1.3029,-0.0031,0.516,3.023,4.155,1.7407,0.1,4.098,-3.9611,wall_following
2026-07-09 11:57:15.264,pillar_wall_good,pill_good_03,positive,-0.0788,-0.1437,0.0287,-0.0043,0.497,3.023,4.151,1.7466,0.1,4.054,-3.9546,wall_following
2026-07-09 11:57:15.363,pillar_wall_good,pill_good_03,positive,-0.1651,0.1245,0.4311,-0.0026,0.502,3.013,4.173,1.7524,0.1,4.089,-3.9482,wall_following
2026-07-09 11:57:15.464,pillar_wall_good,pill_good_03,positive,-0.0639,-0.0192,0.958,-0.0046,0.499,3.026,4.157,1.7579,0.1,65.533,-3.9422,wall_following
2026-07-09 11:57:15.564,pillar_wall_good,pill_good_03,positive,-0.0352,-0.115,0.0479,-0.0049,0.5,3.018,4.142,1.7635,0.1,65.533,-3.936,wall_following
2026-07-09 11:57:15.663,pillar_wall_good,pill_good_03,positive,0.0053,-0.0575,0.8718,-0.0053,0.503,3.022,4.126,1.7692,0.1,65.533,-3.9297,wall_following
2026-07-09 11:57:15.763,pillar_wall_good,pill_good_03,positive,0.0288,-0.1245,-0.0862,-0.0049,0.504,3.027,4.134,1.7747,0.1,65.533,-3.9236,wall_following
2026-07-09 11:57:15.863,pillar_wall_good,pill_good_03,positive,-0.0884,-0.2587,0.5844,-0.0048,0.499,3.031,4.116,1.7798,0.1,65.533,-3.9179,wall_following
2026-07-09 11:57:15.964,pillar_wall_good,pill_good_03,positive,-0.0277,-0.1629,0.1054,-0.0052,0.493,3.029,4.117,1.7855,0.1,65.533,-3.9117,wall_following
2026-07-09 11:57:16.063,pillar_wall_good,pill_good_03,positive,-0.0533,-0.0671,0.1054,-0.0059,0.485,3.033,4.104,1.7904,0.1,65.533,-3.9062,wall_following
2026-07-09 11:57:16.164,pillar_wall_good,pill_good_03,positive,0.0479,0.4503,0.9388,-0.005,0.494,3.025,4.112,1.796,0.1,65.533,-3.9001,wall_following
2026-07-09 11:57:16.264,pillar_wall_good,pill_good_03,positive,-0.0714,-0.0096,0.6706,-0.0062,0.501,3.037,4.108,1.8011,0.1,65.533,-3.8945,wall_following
2026-07-09 11:57:16.364,pillar_wall_good,pill_good_03,positive,-0.1907,-0.1054,0.2778,-0.0041,0.498,3.036,4.122,1.8063,0.1,65.533,-3.8887,wall_following
2026-07-09 11:57:16.464,pillar_wall_good,pill_good_03,positive,0.0383,-0.0671,-0.0766,-0.0037,0.491,3.031,4.143,1.8113,0.1,65.533,-3.8832,wall_following
2026-07-09 11:57:16.564,pillar_wall_good,pill_good_03,positive,-0.1268,-0.0287,0.3928,-0.0055,0.49,3.033,4.194,1.816,0.1,65.533,-3.878,wall_following
2026-07-09 11:57:16.663,pillar_wall_good,pill_good_03,positive,0.0138,-0.115,0.4215,-0.0052,0.494,3.029,4.112,1.8212,0.1,65.533,-3.8723,wall_following
2026-07-09 11:57:16.763,pillar_wall_good,pill_good_03,positive,0.0085,-0.0766,-0.0287,-0.0033,0.496,3.037,4.128,1.8258,0.1,65.533,-3.8672,wall_following
2026-07-09 11:57:16.864,pillar_wall_good,pill_good_03,positive,-0.0224,-0.0192,0.5652,-0.0031,0.487,3.039,4.165,1.8309,0.1,65.533,-3.8616,wall_following
2026-07-09 11:57:16.964,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0048,0.491,3.031,4.148,1.8358,0.1,65.533,-3.8562,wall_following
